LVI_FCOID,LVI_ELEV,LVI_SLOPE,LVI_ASPECT,LVI_DSPH,LVI_DVPH,LVI_AGE1,LVI_AGE2,LVI_HT1,LVI_HT2,LVI_CCPCT,LVI_CCASINS,LVI_BPH,LVI_ESI,LVI_LSPH,LVI_NPIXELS,B1_MEAN,B1_STDEV,B2_MEAN,B2_STDEV,B3_MEAN,B3_STDEV,B4_MEAN,B4_STDEV,B5_MEAN,B5_STDEV,B7_MEAN,B7_STDEV,LVI_LAIIRM,LVI_LAIIRS,LVI_LAISRM,LVI_LAISRS,LVI_PCA1M,LVI_PCA1S,LVI_PCA2M,LVI_PCA2S,LVI_NDVI35M,LVI_NDVI35S,LVI_NDVI43M,LVI_NDVI43S,LVI_NDVI45M,LVI_NDVI45S,LVI_NDVI73M,LVI_NDVI73S,LVI_BRIGHTM,LVI_BRIGHTS,LVI_GREENM,LVI_GREENS,LVI_WETM,LVI_WETS,LVI_DEMM,LVI_DEMS,LVI_SLOPEM,LVI_SLOPES,LVI_ASPECTM,LVI_ASPECTS,LVI_CENTX,LVI_CENTY,LVI_PROP_AT,LVI_PROP_FD,LVI_PROP_PL,LVI_PROP_SX,LVI_HT_AT,LVI_HT_FD,LVI_HT_PL,LVI_HT_SX,LVI_AGE_AT,LVI_AGE_FD,LVI_AGE_PL,LVI_AGE_SX,ODDS_AT,ODDS_FD,ODDS_PL,ODDS_SX,LODDS_AT,LODDS_FD,LODDS_PL,LODDS_SX,ARCSIN_AT,ARCSIN_FD,ARCSIN_PL,ARCSIN_SX,LVI_BPH_AT,LVI_BPH_FD,LVI_BPH_PL,LVI_BPH_SX,LVI_ESI_AT,LVI_ESI_FD,LVI_ESI_PL,LVI_ESI_SX,SBS,SBPS,MS,SBSmc,SBPSdc,SBPSmk,SBSdc,SBSdw,SBSmk,SBPSmc,MSmc,MSxv,SBPSxv,MSmk,SBPSxc,MSdc,LVI_BECZ,LVI_BECZS,CLASS2,CLASS3,CLASS4,CLASS5,CLASS6,CLASS7,CLASS8,CLASS9,CLASS10,CLASS11,CLASS12,CLASS13,CLASS14,CLASS15,CLASS16,CLASS17,CLASS18,CLASS19,CLASS20,CLASS21,CLASS22,CLASS23,CLASS24,CLASS25,STAGE_ELEV,STAGE_SLOPE,STAGE_COSA,STAGE_SINA,STAGE_SCOSA,STAGE_SSINA,STAGE_LES,STAGE_LESCOSA,STAGE_LESSINA,STAGE_EL2,STAGE_EL2S,STAGE_EL2SCOSA,STAGE_EL2SSINA,VRI_PROP_AT,VRI_PROP_FD,VRI_PROP_PL,VRI_PROP_SX,VRI_HT_AT,VRI_HT_FD,VRI_HT_PL,VRI_HT_SX,VRI_AGE_AT,VRI_AGE_FD,VRI_AGE_PL,VRI_AGE_SX,VRI_BPH_AT,VRI_BPH_FD,VRI_BPH_PL,VRI_BPH_SX,VRI_ESI_AT,VRI_ESI_FD,VRI_ESI_PL,VRI_ESI_SX
124605,908.813,14.063,299.438,25,21.772,160,90,25,18,40,0.685,25,10.45,700,16,84.125,2,62.375,2.236,42.563,2.236,50.688,6.557,25.75,2.449,82.875,3.162,46,6.403,70.714,7.55,-36.114,6.039,-5.738,5.134,2019.52,354.269,4929.573,448.286,3237.03,429.346,4176.547,233.355,18.424,1.358,1.626,1.102,-1.207,0.466,908.813,3.321,14.063,5.178,299.438,78.458,449255.716,5883212.655,0,0,0.15,0.85,0,0,18,25,0,0,90,160,0.001,0.001,0.176,5.667,-6.704,-6.704,-1.735,1.735,0,0,0.151,1.016,0,0,3.75,21.25,0,0,0,10.45,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSdc,1,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,908.813,14.063,0.491481456,0.008577864,6.911703723,0.120630508,41.61174392,20.45140051,0.356939898,825941.069,11615209.25,5708659.961,109.6305734,0,0,0.1,0.9,0,0,0,26.3,0,0,0,150,0,0,2.992,26.924,0,0,0,12.5
100030,1013.781,21.844,315.156,400,97.6,90,110,25,19,15,0.398,15,17.68,200,32,80.344,1.732,58.938,2.449,39.469,2.236,47.563,3.873,27.469,3.742,86.875,4.583,30,8.66,49.583,11.662,-37.881,5.53,-9.52,3.66,2650.273,655.29,5002.61,313.857,2697.502,578.528,4369.315,1170.633,17.954,1.071,1.366,0.674,-2.228,0.85,1013.781,8.908,21.844,7.155,315.156,12.523,470131.24,5888849.904,0.05,0,0.1,0.85,0,0,19,25,0,0,110,90,0.053,0.001,0.111,5.667,-2.944,-6.704,-2.197,1.735,0.05,0,0.1,1.016,0.75,0,1.5,12.75,0,0,0,17.68,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSdc,1,1,1,1,1,1,1,1,9,10,10,10,10,10,10,9,9,9,9,9,9,9,23,23,1013.781,21.844,0.709029407,0.012374582,15.48803837,0.270310365,65.67119712,46.56280996,0.812653601,1027751.916,22450212.85,15917861.11,274.0355121,0,0,1,0,0,0,19.6,0,0,0,102,0,0,0,29.595,0,0,0,14.1,0
9927,1005.263,5.895,124.684,600,127.112,160,130,23,20,10,0.322,8,9.22,125,19,83.737,1.414,66.474,2,47.526,2.236,61.737,4.472,42.684,3.873,101.421,3.606,20.263,3,35.737,4.796,-11.442,6.092,-5.868,2.773,3817.33,395.056,5282.876,218.916,1831.145,280.217,4545.62,247.969,22.869,1.26,3.206,0.713,-4.105,0.636,1005.263,2.022,5.895,3.243,124.684,110.93,440958.671,5916766.258,0,0,0.15,0.85,0,0,20,23,0,0,130,160,0.001,0.001,0.176,5.667,-6.704,-6.704,-1.735,1.735,0,0,0.151,1.016,0,0,1.2,6.8,0,0,0,9.22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSmk,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,16,16,16,16,16,16,16,16,16,1005.263,5.895,-0.569049915,-0.009931631,-3.354549251,-0.058546967,17.70098432,-10.07274363,-0.175799651,1010553.699,5957214.057,-3389952.154,-58.8550995,0,0,0.8,0.2,0,0,21.4,23,0,0,154,154,0,0,28.064,7.016,0,0,13.2,0
124616,920.118,14.294,272.824,200,53.832,90,100,18,20,45,0.735,30,13.64,1200,17,84.647,1,64.824,1.414,46.235,1.732,56.529,2.646,31.353,2.236,90.647,2.828,36.706,7.416,58.765,9.644,-24.835,3.708,-4.851,2.231,2564.762,381.29,5065.457,224.05,2870.11,365.163,4203.382,218.294,20.377,0.69,2.214,0.73,-1.977,0.554,920.118,4.549,14.294,6.191,272.824,65.354,449382.88,5883219.188,0.15,0,0.6,0.25,0,0,18,20,0,0,90,100,0.176,0.001,1.5,0.333,-1.735,-6.704,0.405,-1.099,0.151,0,0.644,0.253,4.5,0,18,7.5,0,0,13.64,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSdc,1,2,2,2,2,6,6,6,9,10,10,10,10,10,10,10,10,10,10,10,21,21,21,21,920.118,14.294,0.049268144,0.000859891,0.704238857,0.012291285,42.37192246,2.087585996,0.036435245,846617.1339,12101545.31,596220.6823,11.3094328,0,0,1,0,0,0,17.9,0,0,0,100,0,0,0,25.501,0,0,0,12.8,0
75465,1001.1,7.55,179.05,500,119.9,80,85,20,18,20,0.464,17,15.29,350,20,83.9,1.414,68.2,2.646,50.4,3.162,63.95,5.385,44.8,4.243,106.05,4,20.05,5.385,35.15,8.544,-5.4,6.238,-6.451,5.039,3773.225,462.17,5192.96,336.877,1761.751,543.033,4492.57,267.198,23.732,1.232,3.345,0.951,-4.429,0.989,1001.1,3.727,7.55,1.802,179.05,16.011,470374.042,5895038.599,0,0,0.05,0.95,0,0,18,20,0,0,85,80,0.001,0.001,0.053,19,-6.704,-6.704,-2.944,2.944,0,0,0.05,1.253,0,0,0.85,16.15,0,0,0,15.29,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSdc,1,1,1,1,1,1,1,1,9,10,10,10,10,10,10,9,9,9,9,9,9,9,23,23,1001.1,7.55,-0.999862545,-0.017450008,-7.548962211,-0.131747559,22.65687852,-22.65376421,-0.395362706,1002201.21,7566619.136,-7565579.062,-131.8924808,0,0,1,0,0,0,17.9,0,0,0,100,0,0,0,27.762,0,0,0,12.8,0
124622,922.333,15.182,251.758,500,108.792,90,90,17,19,40,0.685,25,12.77,1000,33,86.424,1.732,66.727,2.646,49.909,2.236,62.424,4.899,38.212,3.606,97.212,4.359,28.455,7.141,47.727,9.95,-13.527,5.585,-3.663,4.346,3114.836,394.324,5143.48,185.14,2408.098,443.186,4173.605,270.744,22.491,1.15,3.119,0.826,-2.887,0.794,922.333,7.575,15.182,9.858,251.758,119.961,449287.808,5883073.164,0,0,0.9,0.1,0,0,17,19,0,0,90,90,0.001,0.001,9,0.111,-6.704,-6.704,2.197,-2.197,0,0,1.12,0.1,0,0,22.5,2.5,0,0,12.77,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSdc,1,1,1,1,1,1,1,1,9,10,10,10,10,10,10,9,9,9,9,9,9,9,23,23,922.333,15.182,-0.3130312,-0.005463398,-4.752439685,-0.082945307,45.02007058,-14.09268674,-0.24596256,850698.1629,12915299.51,-4042891.709,-76.50319417,0,0,1,0,0,0,17.9,0,0,0,100,0,0,0,25.501,0,0,0,12.8,0
124623,931.875,16.375,293.688,400,90.472,90,100,18,20,35,0.633,20,13.64,600,16,86,1.414,68.5,1.732,51.188,1.732,63.25,1.414,41.5,2.449,101.5,2,23.313,3.742,40.313,5.745,-8.512,2.658,-4.61,1.653,3384.088,311.68,5109.077,142.522,2081.554,295.419,4251.247,163.281,23.216,0.495,3.141,0.269,-3.579,0.497,931.875,5.061,16.375,3.14,293.688,54.74,449416.318,5883097.352,0,0,0.8,0.2,0,0,18,20,0,0,90,100,0.001,0.001,4,0.25,-6.704,-6.704,1.386,-1.386,0,0,0.927,0.201,0,0,16,4,0,0,13.64,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSdc,1,2,2,2,2,6,6,6,9,10,10,10,10,10,10,9,9,9,9,9,9,9,23,23,931.875,16.375,0.401755992,0.007011907,6.578754368,0.114819983,48.63085907,19.53773902,0.34099508,868391.0156,14219902.88,5712931.187,106.9978721,0,0,1,0,0,0,17.9,0,0,0,100,0,0,0,25.501,0,0,0,12.8,0
100053,1062.333,32.167,325.567,500,108.792,110,0,23,0,10,0.322,6,13.38,100,30,81.433,1.414,58.933,2.449,40.8,3,49.033,4.243,33.867,2.236,97,3,21.438,2.449,37.813,3.742,-28.086,5.288,-13.089,3.158,3491.387,348.665,4994.935,310.308,1822.581,286.039,4969.691,229.584,18.675,3.619,1.435,0.706,-3.758,0.379,1062.333,15.372,32.167,5.803,325.567,54.148,470173.272,5888700.238,0,0,0,1,0,0,0,23,0,0,0,110,0.001,0.001,0.001,271.109,-6.704,-6.704,-6.704,5.603,0,0,0,1.571,0,0,0,6,0,0,0,13.38,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSmk,1,1,1,1,5,5,2,2,2,2,2,2,13,13,13,13,13,13,13,13,13,22,22,22,1062.333,32.167,0.824787964,0.014394768,26.53095443,0.463036516,97.35887112,80.30042507,1.401458405,1128551.403,36302112.98,29941545.84,491.8989713,0,0,1,0,0,0,19.6,0,0,0,102,0,0,0,29.595,0,0,0,14.1,0
124636,920.35,7.9,169.9,600,127.112,130,130,21,23,25,0.524,15,13.74,400,20,89.05,1.414,72.85,1.732,55.65,2.236,70.5,2.449,50.85,3.464,109.25,4.899,18.1,3.162,32.3,5.385,6.532,5.605,-3.738,2.694,3901.396,256.644,5200.005,174.821,1626.635,341.571,4207.569,202.801,26.004,0.864,4.04,0.403,-4.796,0.828,920.35,3.568,7.9,6.188,169.9,139.097,449187.999,5882972.98,0,0,0.6,0.4,0,0,21,23,0,0,130,130,0.001,0.001,1.5,0.667,-6.704,-6.704,0.405,-0.405,0,0,0.644,0.412,0,0,9,6,0,0,13.74,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSdc,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,16,16,1,1,1,1,1,9,9,920.35,7.9,-0.98450318,-0.017181976,-7.777575122,-0.135737614,23.41895466,-23.05603533,-0.402383928,847044.1225,6691648.568,-6587949.294,-124.9261131,0,0,1,0,0,0,20.2,0,0,0,130,0,0,0,28.636,0,0,0,13.1,0
296669,1093.15,7.3,61.2,600,127.112,110,130,17,19,10,0.322,5,11.47,100,20,85.4,2.236,69.5,3.464,55.2,3.606,60.65,6.481,58.25,4.359,121.053,3.464,8.35,3.606,15.4,6.481,10.141,7.265,-17.86,6.129,4497.243,209.939,4638.489,412.473,187.772,558.698,4670.915,217.186,25.629,1.442,2.348,1.107,-7.777,0.974,1093.15,3.135,7.3,3.509,61.2,52.566,458065.24,5843890.854,0,0,0.95,0.05,0,0,17,19,0,0,110,130,0.001,0.001,19,0.053,-6.704,-6.704,2.944,-2.944,0,0,1.253,0.05,0,0,4.75,0.25,0,0,11.47,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSmk,1,1,1,1,1,1,1,1,1,9,9,1,1,1,1,1,1,1,1,1,1,1,9,9,1093.15,7.3,0.481753674,0.008408089,3.516801821,0.061379048,22.18526111,10.68783105,0.186535644,1194976.923,8723331.534,4202497.017,67.09650598,0,0,1,0,0,0,17.1,0,0,0,102,0,0,0,22.024,0,0,0,12,0
247519,1018.333,1.333,12.833,500,51.8,80,80,17,16,40,0.685,25,12.9,1000,6,80.333,1.414,69.667,4.123,50.5,2.646,69.833,12.207,34.167,2,91.833,3.162,50.333,16.613,74.833,18.947,-16.204,8.851,5.577,9.847,2565.154,223.709,5450.318,471.063,3362.889,562.528,3891.877,160.997,22.809,2.162,4.567,2.029,-1.249,0.848,1018.333,0.471,1.333,1.106,12.833,50.078,468113.518,5855497.117,0,0,0.1,0.9,0,0,16,17,0,0,80,80,0.001,0.001,0.111,9,-6.704,-6.704,-2.197,2.197,0,0,0.1,1.12,0,0,2.5,22.5,0,0,0,12.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSdc,1,2,2,2,2,6,6,6,9,10,10,10,10,10,10,10,10,10,10,10,21,21,21,21,1018.333,1.333,0.97502159,0.017016516,1.299703779,0.022683015,4.01008534,3.909919784,0.06823768,1037002.099,1382323.798,1347795.547,23.09886314,0,0,0.3,0.7,0,0,0,18,0,0,0,70,0,0,9.003,21.007,0,0,0,16.3
296672,1099.065,8,156.645,500,108.792,110,130,16,18,10,0.322,3,10.72,50,31,85.387,2,70.452,2,55.355,2.236,61.194,2.236,57.452,2.646,120.065,4,8.613,1.732,16,3.162,9.615,4.087,-16.786,3.191,4432.504,242.692,4683.69,235.304,316.912,323.341,4610.335,200.196,25.604,0.586,2.429,0.483,-7.488,0.737,1099.065,3.627,8,4.25,156.645,124.907,457889.632,5843870.282,0,0,0.95,0.05,0,0,16,18,0,0,110,130,0.001,0.001,19,0.053,-6.704,-6.704,2.944,-2.944,0,0,1.253,0.05,0,0,2.85,0.15,0,0,10.72,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSmk,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,16,16,16,16,16,16,16,16,16,1099.065,8,-0.918066262,-0.016022593,-7.344530095,-0.128180747,24.33134678,-22.33778858,-0.389851276,1207943.874,9663550.994,-8871780.137,-140.8789727,0,0,1,0,0,0,17.1,0,0,0,102,0,0,0,22.024,0,0,0,12,0
18145,935.625,12.313,203.313,300,72.152,110,110,18,22,40,0.685,15,12.3,600,16,85.375,1.414,66.813,2.646,46.5,2.646,72.75,5.568,39.875,2.828,97.313,3,37.875,9.747,60.313,12.369,-10.343,5.166,6.053,5.107,3628.191,331.59,5915.23,302.596,2912.108,450.448,4471.266,216.424,23.968,1.104,5.235,0.986,-2.436,0.763,935.625,5.349,12.313,3.703,203.313,27.739,450783.194,5913254.979,0.35,0,0.5,0.15,22,0,18,0,110,0,110,0,0.538,0.001,1,0.176,-0.619,-6.704,0,-1.735,0.358,0,0.524,0.151,5.25,0,7.5,2.25,0,0,12.3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSdc,0,0,3,3,3,3,3,3,3,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,935.625,12.313,-0.918356611,-0.01602766,-11.30772495,-0.197348581,36.58888903,-33.60164814,-0.586434283,875394.1406,10778728.05,-9898716.169,-184.6442661,0.25,0,0.75,0,0,0,18.8,0,0,0,112,0,5.698,0,17.093,0,0,0,12.8,0
124643,953.154,16.462,289.692,50,26.352,130,160,17,25,45,0.735,30,10.54,800,13,86.846,2.236,68,2.646,49.154,2.236,65.923,2.646,39.538,3.606,98.538,3.162,29.923,5.916,49.846,8.185,-10.559,5.182,-1.057,2.316,3339.727,288.137,5404.351,169.317,2515.454,355.809,4296.513,187.456,23.194,0.996,3.749,0.454,-2.897,0.608,953.154,4.785,16.462,8.289,289.692,42.619,449413.938,5882908.302,0,0,0.9,0.1,0,0,17,25,0,0,130,160,0.001,0.001,9,0.111,-6.704,-6.704,2.197,-2.197,0,0,1.12,0.1,0,0,27,3,0,0,10.54,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSdc,1,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,953.154,16.462,0.336963801,0.005881094,5.547098093,0.096814568,49.05047934,16.52823596,0.288470474,908502.5477,14955768.94,5039552.75,92.27919232,0,0,0.9,0.1,0,0,24.9,0,0,0,150,0,0,0,27.705,3.078,0,0,16.3,0
282918,1248.158,4.842,57.105,525,83.476,90,90,20,24,25,0.524,20,15.39,625,19,78.789,1.414,62.105,1.732,42.632,2.449,51.421,4.796,34.368,4.359,94.158,4.899,29.182,13.267,47.636,18.815,-27.794,5.17,-10.231,5.86,3332.718,457.719,4999.611,386.792,1989.388,832.358,4680.934,228.321,18.574,4.45,1.841,0.86,-3.404,1.236,1248.158,1.755,4.842,3.617,57.105,84.37,447718.081,5848030.926,0,0,0.8,0.2,0,0,20,24,0,0,90,90,0.001,0.001,4,0.25,-6.704,-6.704,1.386,-1.386,0,0,0.927,0.201,0,0,16,4,0,0,15.39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,MS,MSxv,1,2,2,2,2,6,6,6,9,10,10,10,10,10,10,9,9,9,9,9,9,9,23,23,1248.158,4.842,0.543101177,0.009478762,2.6296959,0.045896164,14.99382132,8.143162012,0.14212286,1557898.393,7543344.019,4096799.017,57.28566487,0,0,0.9,0.1,0,0,19.6,0,0,0,200,0,0,0,37.162,4.129,0,0,10.6,0
247526,1022.781,5,140.281,850,48.1,90,100,16,18,40,0.685,25,12,1150,32,80.969,1.732,63.875,2.236,46.969,2,51.844,1.414,33.938,1.732,95.25,2.449,23.5,3.464,40.8,5.196,-24.288,2.974,-10.691,2.63,2869.148,291.804,4680.057,199.844,2090.205,269.804,4342.743,233.133,20.051,0.5,1.543,0.32,-3.147,0.428,1022.781,2.619,5,2.016,140.281,134.274,468161.306,5855389.987,0.05,0,0.8,0.15,0,0,16,18,0,0,90,100,0.053,0.001,4,0.176,-2.944,-6.704,1.386,-1.735,0.05,0,0.927,0.151,1.25,0,20,3.75,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSdc,1,2,2,2,2,6,6,6,9,10,10,10,10,10,10,10,10,10,10,10,21,21,21,21,1022.781,5,-0.769187689,-0.013424454,-3.845938447,-0.067122272,15.05103533,-11.57707108,-0.202051939,1046080.974,5230404.87,-4023163.036,-68.65138496,0,0,0.3,0.7,0,0,0,18,0,0,0,70,0,0,9.003,21.007,0,0,0,16.3
195537,904.773,24.818,158.818,10,10.666,110,160,22,25,30,0.58,12,14.61,400,22,86.545,2.236,70.091,2.449,47.727,3.162,105.636,9.165,48,3.873,98.5,4.583,60.864,13.191,87.227,14.422,8.169,7.392,33.803,8.311,4299.949,330.007,6923.248,302.853,3742.896,384.664,4416.442,184.636,29.801,1.647,10.641,2.902,-1.032,0.843,904.773,8.039,24.818,8.637,158.818,9.824,458836.256,5868930.2,0.7,0,0.05,0.25,22,0,0,25,110,0,0,160,2.333,0.001,0.053,0.333,0.847,-6.704,-2.944,-1.099,0.775,0,0.05,0.253,8.4,0,0.6,3,14.61,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SBS,SBSdw,1,2,2,2,5,2,7,7,7,7,7,7,7,7,7,7,7,18,18,18,18,18,18,18,904.773,24.818,-0.932437363,-0.016273384,-23.14123047,-0.403872837,73.38730674,-68.42906677,-1.194259802,818614.1815,20316366.76,-18943739.44,-365.4132382,0.6,0,0.1,0.3,20,0,0,0,110,0,0,0,15.31,0,2.552,7.655,13,0,0,0
247530,1021.304,3.304,53.696,250,51.7,80,80,18,16,40,0.685,20,13.75,1250,23,81.087,2.449,64.087,3.464,44.609,3,57.087,6.633,29.565,2.646,88.304,2.646,44.545,11.402,68.545,13.601,-28.713,6.315,-2.816,5.55,2460.47,384.511,5213.339,345.61,3157.104,458.482,4247.752,261.715,19.973,1.381,2.676,1.082,-1.598,0.654,1021.304,1.545,3.304,1.875,53.696,103.496,468311.907,5855419.973,0,0,0.25,0.75,0,0,16,18,0,0,80,80,0.001,0.001,0.333,3,-6.704,-6.704,-1.099,1.099,0,0,0.253,0.848,0,0,5,15,0,0,0,13.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSdc,1,2,2,2,2,6,6,6,9,10,10,10,10,10,10,10,10,10,10,10,21,21,21,21,1021.304,3.304,0.592069442,0.010333377,1.956197436,0.034141478,9.943652518,5.887332796,0.102751513,1043061.86,3446276.387,2040434.937,34.8688285,0,0,0.3,0.7,0,0,0,18,0,0,0,70,0,0,9.003,21.007,0,0,0,16.3
124654,958.364,8.182,202,100,35.512,130,130,17,19,35,0.633,20,10.54,600,11,91.182,1.732,74.545,3.742,59.727,5.292,75.273,2.236,49.455,2.449,107.909,5,22.909,2.646,39.909,3.873,9.793,6.782,0.354,2.979,3494.015,264.381,5187.586,310.681,2073.346,211.752,3870.584,288.249,26.751,0.921,4.582,0.476,-3.868,0.529,958.364,2.805,8.182,5.219,202,75.902,449465.277,5882828.878,0,0,0.95,0.05,0,0,17,19,0,0,130,130,0.001,0.001,19,0.053,-6.704,-6.704,2.944,-2.944,0,0,1.253,0.05,0,0,19,1,0,0,10.54,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSdc,1,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,958.364,8.182,-0.927183855,-0.016181705,-7.586218298,-0.132398708,24.39858832,-22.62197717,-0.394810753,918461.5565,7514852.455,-6967649.866,-126.8861557,0,0,0.9,0.1,0,0,24.9,0,0,0,150,0,0,0,27.705,3.078,0,0,16.3,0
100079,1092.739,31.565,320.957,750,196.6,80,0,24,0,15,0.398,5,18.68,125,23,81.478,2,60,1.732,41.217,2.236,47.174,4.123,35.261,2.646,99.13,2.236,18,1,32.4,2,-24.632,8.661,-15.816,2.883,3616.999,327.927,4806.952,295.525,1441.114,300.857,5010.273,194.462,19.315,1.017,1.03,0.7,-4.253,0.375,1092.739,8.077,31.565,7.923,320.957,12.623,470064.611,5888540.493,0,0,0,1,0,0,0,24,0,0,0,80,0.001,0.001,0.001,271.109,-6.704,-6.704,-6.704,5.603,0,0,0,1.571,0,0,0,5,0,0,0,18.68,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSmk,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,22,22,1092.739,31.565,0.776673443,0.013555094,24.51569723,0.427866531,95.92331089,74.50108813,1.300249463,1194078.522,37691088.55,29273667.51,467.5464455,0,0,1,0,0,0,19.6,0,0,0,102,0,0,0,29.595,0,0,0,14.1,0
9969,1003.552,3.552,132.724,600,127.112,160,130,24,21,15,0.398,8,9.82,200,29,85.724,1.732,69.172,2.236,49.655,1.414,67.069,1.732,47.034,2.449,105.276,3,19.448,3.317,34.655,5.099,-3.089,3.187,-3.541,2.197,4054.254,300.523,5429.803,145.22,1759.488,288.616,4519.11,212.413,24.484,0.513,3.811,0.805,-4.496,0.594,1003.552,1.94,3.552,1.61,132.724,86.622,440867.555,5916370.951,0,0,0.05,0.95,0,0,21,24,0,0,130,160,0.001,0.001,0.053,19,-6.704,-6.704,-2.944,2.944,0,0,0.05,1.253,0,0,0.4,7.6,0,0,0,9.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSmk,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,16,16,16,16,16,16,16,16,16,1003.552,3.552,-0.678467451,-0.011841214,-2.409916385,-0.042059993,10.66300605,-7.234502528,-0.126262938,1007116.617,3577278.223,-2427066.836,-42.20938974,0,0,0.95,0.05,0,0,24.2,23.8,0,0,214,209,0,0,39.904,2.1,0,0,14.1,0
18162,925.8,5.233,121.3,900,182.072,90,130,17,22,40,0.685,25,12.77,1300,30,84.233,2.236,66.2,2.236,47.7,2,59.133,2.646,39.3,3.317,98.233,3.873,22.7,4.899,39.467,7.416,-15.483,4.992,-6.633,2.822,3444.867,392.822,5116.9,223.659,2024.827,380.891,4403.036,196.68,22.016,0.869,2.719,0.501,-3.535,0.722,925.8,2.428,5.233,2.679,121.3,72.377,450618.591,5913125.82,0.05,0,0.85,0.1,0,0,17,22,0,0,90,130,0.053,0.001,5.667,0.111,-2.944,-6.704,1.735,-2.197,0.05,0,1.016,0.1,1.25,0,21.25,2.5,0,0,12.77,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSdc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,925.8,5.233,-0.519519112,-0.009067195,-2.718643512,-0.04744863,15.52623787,-8.066177309,-0.140779423,857105.64,4485233.814,-2330164.688,-43.92794193,0,0,0.9,0.1,0,0,17.5,0,0,0,92,0,0,0,24.904,2.767,0,0,13,0
124659,943.5,20.125,174.125,300,72.152,130,130,15,20,45,0.735,20,9.04,750,16,89.563,1.414,70.063,2.828,51.375,3.162,66.625,5,40.5,3,98,3.606,28.5,5.657,48,8.185,-7.818,5.951,-0.873,4.31,3259.821,331.923,5275.944,266.048,2433.797,374.414,4093.321,250.238,23.638,1.168,3.66,0.845,-2.826,0.663,943.5,6.01,20.125,3.655,174.125,113.645,449252.32,5882733.731,0.05,0,0.7,0.25,0,0,15,20,0,0,130,130,0.053,0.001,2.333,0.333,-2.944,-6.704,0.847,-1.099,0.05,0,0.775,0.253,1,0,14,5,0,0,9.04,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSdc,1,2,2,2,2,6,6,6,6,6,6,9,9,9,9,16,16,16,16,16,16,16,16,16,943.5,20.125,-0.994747574,-0.017360748,-20.01929493,-0.349385058,59.87593949,-59.56144556,-1.039491109,890192.25,17915119.03,-17821021.2,-329.6448018,0,0,0.8,0.2,0,0,24,0,0,0,140,0,0,0,26.423,6.606,0,0,15.9,0
