TVID,TABLENAME,VARNAME,NEWVARNAME,VARTYPE,VARDEFAULT,SELECT,DESCRIPTION
1490,TileId_appended_d,l_red/grn,,float,,,
1491,TileId_appended_d,l_red/blu,,float,,,
1492,TileId_appended_d,l_red/nir,,float,,,
1493,TileId_appended_d,l_grn/nir,,float,,,
1494,TileId_appended_d,l_blu/nir,,float,,,
1495,TileId_appended_d,d_red,,float,,,
1496,TileId_appended_d,d_grn,,float,,,
1497,TileId_appended_d,d_blu,,float,,,
1498,TileId_appended_d,d_nir,,float,,,
1499,TileId_appended_d,d_red/blu,,float,,,
1500,TileId_appended_d,d_grn/nir,,float,,,
1501,TileId_appended_d,d_blu/nir,,float,,,
1502,TileId_appended_d,a_red,,float,,,
1503,TileId_appended_d,a_grn,,float,,,
1504,TileId_appended_d,a_blu,,float,,,
1505,TileId_appended_d,a_nir,,float,,,
1506,TileId_appended_d,a_ndvi,,float,,,
1507,TileId_appended_d,a_red/grn,,float,,,
1508,TileId_appended_d,a_red/blu,,float,,,
1509,TileId_appended_d,a_red/nir,,float,,,
1510,TileId_appended_d,a_grn/nir,,float,,,
1511,TileId_appended_d,a_blu/nir,,float,,,
1512,TileId_appended_d,avg_aspect,,float,,,
1513,TileId_appended_d,std_aspect,,float,,,
1514,TileId_appended_d,min_aspect,,float,,,
1515,TileId_appended_d,max_aspect,,float,,,
1516,TileId_appended_d,avg_dtm,,float,,,
1517,TileId_appended_d,std_dtm,,float,,,
1518,TileId_appended_d,min_dtm,,float,,,
1519,TileId_appended_d,max_dtm,,float,,,
1520,TileId_appended_d,avg_slope,,float,,,
1521,TileId_appended_d,std_slope,,float,,,
1522,TileId_appended_d,min_slope,,float,,,
1523,TileId_appended_d,max_slope,,float,,,
1524,TileId_appended_d,avg_watertable,,float,,,
1525,TileId_appended_d,std_watertable,,float,,,
1526,TileId_appended_d,min_watertable,,float,,,
1527,TileId_appended_d,max_watertable,,float,,,
1528,TileId_appended_d,tileID,LT_ID,inetger,,,
1529,TileId_appended_e,CalcUnitId,GRIDCELL_ID,integer,,,
1530,TileId_appended_e,fh99,,float,,,
1531,TileId_appended_e,fh95,,float,,,
1532,TileId_appended_e,fh80,,float,,,
1533,TileId_appended_e,fh60,,float,,,
1534,TileId_appended_e,fh40,,float,,,
1535,TileId_appended_e,fh20,,float,,,
1536,TileId_appended_e,fh10,,float,,,
1537,TileId_appended_e,fh5,,float,,,
1538,TileId_appended_e,lh95,,float,,,
1539,TileId_appended_e,lh90,,float,,,
1540,TileId_appended_e,lh70,,float,,,
1541,TileId_appended_e,lh50,,float,,,
1542,TileId_appended_e,lh30,,float,,,
1543,TileId_appended_e,lh10,,float,,,
1544,TileId_appended_e,lh5,,float,,,
1545,TileId_appended_e,hawi99,,float,,,
1546,TileId_appended_e,hawi95,,float,,,
1547,TileId_appended_e,hawi80,,float,,,
1548,TileId_appended_e,hawi60,,float,,,
1549,TileId_appended_e,hawi40,,float,,,
1550,TileId_appended_e,hawi20,,float,,,
1551,TileId_appended_e,hawi10,,float,,,
1552,TileId_appended_e,hawi5,,float,,,
1553,TileId_appended_e,fvege,,float,,,
1554,TileId_appended_e,fhmean,,float,,,
1555,TileId_appended_e,fhstd,,float,,,
1556,TileId_appended_e,fimean,,float,,,
1557,TileId_appended_e,fistd,,float,,,
1558,TileId_appended_e,lvege,,float,,,
1559,TileId_appended_e,lhmean,,float,,,
1560,TileId_appended_e,lstd,,float,,,
1561,TileId_appended_e,limean,,float,,,
1562,TileId_appended_e,listd,,float,,,
1563,TileId_appended_e,fh95/fh99,,float,,,
1564,TileId_appended_e,fh80/fh99,,float,,,
1565,TileId_appended_e,fh60/fh99,,float,,,
1566,TileId_appended_e,fh40/fh99,,float,,,
1567,TileId_appended_e,fh20/fh99,,float,,,
1568,TileId_appended_e,(fh95-lh20)/fh99,,float,,,
1569,TileId_appended_e,(fh95-lh40)/fh99,,float,,,
1570,TileId_appended_e,(fh95-lh60)/fh99,,float,,,
1571,TileId_appended_e,(fh95-lh80)/fh99,,float,,,
1572,TileId_appended_e,(fh95-lh95)/fh99,,float,,,
1573,TileId_appended_e,fh70/fh90,,float,,,
1574,TileId_appended_e,fh50/fh90,,float,,,
1575,TileId_appended_e,fh30/fh90,,float,,,
1576,TileId_appended_e,fh10/fh90,,float,,,
1577,TileId_appended_e,(fh70-lh70)/fh90,,float,,,
1578,TileId_appended_e,(fh70-lh50)/fh90,,float,,,
1579,TileId_appended_e,(fh70-lh30)/fh90,,float,,,
1580,TileId_appended_e,(fh70-lh10)/fh90,,float,,,
1581,TileId_appended_e,fd95,,float,,,
1582,TileId_appended_e,fd80,,float,,,
1583,TileId_appended_e,fd60,,float,,,
1584,TileId_appended_e,fd40,,float,,,
1585,TileId_appended_e,fd20,,float,,,
1586,TileId_appended_e,fd10,,float,,,
1587,TileId_appended_e,fintDzw99,,float,,,
1588,TileId_appended_e,fintDzw90,,float,,,
1589,TileId_appended_e,fintDzw70,,float,,,
1590,TileId_appended_e,fintDzw50,,float,,,
1591,TileId_appended_e,fintDzw30,,float,,,
1592,TileId_appended_e,fintDzw10,,float,,,
1593,TileId_appended_e,u_red,,float,,,
1594,TileId_appended_e,u_grn,,float,,,
1595,TileId_appended_e,u_blu,,float,,,
1596,TileId_appended_e,u_nir,,float,,,
1597,TileId_appended_e,u_ndvi,,float,,,
1598,TileId_appended_e,u_red/grn,,float,,,
1599,TileId_appended_e,u_red/blu,,float,,,
1600,TileId_appended_e,u_red/nir,,float,,,
1601,TileId_appended_e,u_grn/nir,,float,,,
1602,TileId_appended_e,u_blu/nir,,float,,,
1603,TileId_appended_e,l_red,,float,,,
1604,TileId_appended_e,l_grn,,float,,,
1605,TileId_appended_e,l_blu,,float,,,
1606,TileId_appended_e,l_nir,,float,,,
1607,TileId_appended_e,l_ndvi,,float,,,
1608,TileId_appended_e,l_red/grn,,float,,,
1609,TileId_appended_e,l_red/blu,,float,,,
1610,TileId_appended_e,l_red/nir,,float,,,
1611,TileId_appended_e,l_grn/nir,,float,,,
1612,TileId_appended_e,l_blu/nir,,float,,,
1613,TileId_appended_e,d_red,,float,,,
1614,TileId_appended_e,d_grn,,float,,,
1615,TileId_appended_e,d_blu,,float,,,
1616,TileId_appended_e,d_nir,,float,,,
1617,TileId_appended_e,d_red/blu,,float,,,
1618,TileId_appended_e,d_grn/nir,,float,,,
1619,TileId_appended_e,d_blu/nir,,float,,,
1620,TileId_appended_e,a_red,,float,,,
1621,TileId_appended_e,a_grn,,float,,,
1622,TileId_appended_e,a_blu,,float,,,
1623,TileId_appended_e,a_nir,,float,,,
1624,TileId_appended_e,a_ndvi,,float,,,
1625,TileId_appended_e,a_red/grn,,float,,,
1626,TileId_appended_e,a_red/blu,,float,,,
1627,TileId_appended_e,a_red/nir,,float,,,
1628,TileId_appended_e,a_grn/nir,,float,,,
1629,TileId_appended_e,a_blu/nir,,float,,,
1630,TileId_appended_e,avg_aspect,,float,,,
1631,TileId_appended_e,std_aspect,,float,,,
1632,TileId_appended_e,min_aspect,,float,,,
1633,TileId_appended_e,max_aspect,,float,,,
1634,TileId_appended_e,avg_dtm,,float,,,
1635,TileId_appended_e,std_dtm,,float,,,
1636,TileId_appended_e,min_dtm,,float,,,
1637,TileId_appended_e,max_dtm,,float,,,
1638,TileId_appended_e,avg_slope,,float,,,
1639,TileId_appended_e,std_slope,,float,,,
1640,TileId_appended_e,min_slope,,float,,,
1641,TileId_appended_e,max_slope,,float,,,
1642,TileId_appended_e,avg_watertable,,float,,,
1643,TileId_appended_e,std_watertable,,float,,,
1644,TileId_appended_e,min_watertable,,float,,,
1645,TileId_appended_e,max_watertable,,float,,,
1646,TileId_appended_e,tileID,LT_ID,integer,,,
1647,TileId_appended_f,CalcUnitId,GRIDCELL_ID,integer,,,
1648,TileId_appended_f,fh99,,float,,,
1649,TileId_appended_f,fh95,,float,,,
1650,TileId_appended_f,fh80,,float,,,
1651,TileId_appended_f,fh60,,float,,,
1652,TileId_appended_f,fh40,,float,,,
1653,TileId_appended_f,fh20,,float,,,
1654,TileId_appended_f,fh10,,float,,,
1655,TileId_appended_f,fh5,,float,,,
1656,TileId_appended_f,lh95,,float,,,
1657,TileId_appended_f,lh90,,float,,,
1658,TileId_appended_f,lh70,,float,,,
1659,TileId_appended_f,lh50,,float,,,
1660,TileId_appended_f,lh30,,float,,,
1661,TileId_appended_f,lh10,,float,,,
1662,TileId_appended_f,lh5,,float,,,
1663,TileId_appended_f,hawi99,,float,,,
1664,TileId_appended_f,hawi95,,float,,,
1665,TileId_appended_f,hawi80,,float,,,
1666,TileId_appended_f,hawi60,,float,,,
1667,TileId_appended_f,hawi40,,float,,,
1668,TileId_appended_f,hawi20,,float,,,
1669,TileId_appended_f,hawi10,,float,,,
1670,TileId_appended_f,hawi5,,float,,,
1671,TileId_appended_f,fvege,,float,,,
1672,TileId_appended_f,fhmean,,float,,,
1673,TileId_appended_f,fhstd,,float,,,
1674,TileId_appended_f,fimean,,float,,,
1675,TileId_appended_f,fistd,,float,,,
1676,TileId_appended_f,lvege,,float,,,
1677,TileId_appended_f,lhmean,,float,,,
1678,TileId_appended_f,lstd,,float,,,
1679,TileId_appended_f,limean,,float,,,
1680,TileId_appended_f,listd,,float,,,
1681,TileId_appended_f,fh95/fh99,,float,,,
1682,TileId_appended_f,fh80/fh99,,float,,,
1683,TileId_appended_f,fh60/fh99,,float,,,
1684,TileId_appended_f,fh40/fh99,,float,,,
1685,TileId_appended_f,fh20/fh99,,float,,,
1686,TileId_appended_f,(fh95-lh20)/fh99,,float,,,
1687,TileId_appended_f,(fh95-lh40)/fh99,,float,,,
1688,TileId_appended_f,(fh95-lh60)/fh99,,float,,,
1689,TileId_appended_f,(fh95-lh80)/fh99,,float,,,
1690,TileId_appended_f,(fh95-lh95)/fh99,,float,,,
1691,TileId_appended_f,fh70/fh90,,float,,,
1692,TileId_appended_f,fh50/fh90,,float,,,
1693,TileId_appended_f,fh30/fh90,,float,,,
1694,TileId_appended_f,fh10/fh90,,float,,,
1695,TileId_appended_f,(fh70-lh70)/fh90,,float,,,
1696,TileId_appended_f,(fh70-lh50)/fh90,,float,,,
1697,TileId_appended_f,(fh70-lh30)/fh90,,float,,,
1698,TileId_appended_f,(fh70-lh10)/fh90,,float,,,
1699,TileId_appended_f,fd95,,float,,,
1700,TileId_appended_f,fd80,,float,,,
1701,TileId_appended_f,fd60,,float,,,
1702,TileId_appended_f,fd40,,float,,,
1703,TileId_appended_f,fd20,,float,,,
1704,TileId_appended_f,fd10,,float,,,
1705,TileId_appended_f,fintDzw99,,float,,,
1706,TileId_appended_f,fintDzw90,,float,,,
1707,TileId_appended_f,fintDzw70,,float,,,
1708,TileId_appended_f,fintDzw50,,float,,,
1709,TileId_appended_f,fintDzw30,,float,,,
1710,TileId_appended_f,fintDzw10,,float,,,
1711,TileId_appended_f,u_red,,float,,,
1712,TileId_appended_f,u_grn,,float,,,
1713,TileId_appended_f,u_blu,,float,,,
1714,TileId_appended_f,u_nir,,float,,,
1715,TileId_appended_f,u_ndvi,,float,,,
1716,TileId_appended_f,u_red/grn,,float,,,
1717,TileId_appended_f,u_red/blu,,float,,,
1718,TileId_appended_f,u_red/nir,,float,,,
1719,TileId_appended_f,u_grn/nir,,float,,,
1720,TileId_appended_f,u_blu/nir,,float,,,
1721,TileId_appended_f,l_red,,float,,,
1722,TileId_appended_f,l_grn,,float,,,
1723,TileId_appended_f,l_blu,,float,,,
1724,TileId_appended_f,l_nir,,float,,,
1725,TileId_appended_f,l_ndvi,,float,,,
1726,TileId_appended_f,l_red/grn,,float,,,
1727,TileId_appended_f,l_red/blu,,float,,,
1728,TileId_appended_f,l_red/nir,,float,,,
1729,TileId_appended_f,l_grn/nir,,float,,,
1730,TileId_appended_f,l_blu/nir,,float,,,
1731,TileId_appended_f,d_red,,float,,,
1732,TileId_appended_f,d_grn,,float,,,
1733,TileId_appended_f,d_blu,,float,,,
1734,TileId_appended_f,d_nir,,float,,,
1735,TileId_appended_f,d_red/blu,,float,,,
1736,TileId_appended_f,d_grn/nir,,float,,,
1737,TileId_appended_f,d_blu/nir,,float,,,
1738,TileId_appended_f,a_red,,float,,,
1739,TileId_appended_f,a_grn,,float,,,
1740,TileId_appended_f,a_blu,,float,,,
1741,TileId_appended_f,a_nir,,float,,,
1742,TileId_appended_f,a_ndvi,,float,,,
1743,TileId_appended_f,a_red/grn,,float,,,
1744,TileId_appended_f,a_red/blu,,float,,,
1745,TileId_appended_f,a_red/nir,,float,,,
1746,TileId_appended_f,a_grn/nir,,float,,,
1747,TileId_appended_f,a_blu/nir,,float,,,
1748,TileId_appended_f,avg_aspect,,float,,,
1749,TileId_appended_f,std_aspect,,float,,,
1750,TileId_appended_f,min_aspect,,float,,,
1751,TileId_appended_f,max_aspect,,float,,,
1752,TileId_appended_f,avg_dtm,,float,,,
1753,TileId_appended_f,std_dtm,,float,,,
1754,TileId_appended_f,min_dtm,,float,,,
1755,TileId_appended_f,max_dtm,,float,,,
1756,TileId_appended_f,avg_slope,,float,,,
1757,TileId_appended_f,std_slope,,float,,,
1758,TileId_appended_f,min_slope,,float,,,
1759,TileId_appended_f,max_slope,,float,,,
1760,TileId_appended_f,avg_watertable,,float,,,
1761,TileId_appended_f,std_watertable,,float,,,
1762,TileId_appended_f,min_watertable,,float,,,
1763,TileId_appended_f,max_watertable,,float,,,
1764,TileId_appended_f,tileID,LT_ID,integer,,,
1765,TileId_appended_g,CalcUnitId,GRIDCELL_ID,integer,,,
1766,TileId_appended_g,fh99,,float,,,
1767,TileId_appended_g,fh95,,float,,,
1768,TileId_appended_g,fh80,,float,,,
1769,TileId_appended_g,fh60,,float,,,
1770,TileId_appended_g,fh40,,float,,,
1771,TileId_appended_g,fh20,,float,,,
1772,TileId_appended_g,fh10,,float,,,
1773,TileId_appended_g,fh5,,float,,,
1774,TileId_appended_g,lh95,,float,,,
1775,TileId_appended_g,lh90,,float,,,
1776,TileId_appended_g,lh70,,float,,,
1777,TileId_appended_g,lh50,,float,,,
1778,TileId_appended_g,lh30,,float,,,
1779,TileId_appended_g,lh10,,float,,,
1780,TileId_appended_g,lh5,,float,,,
1781,TileId_appended_g,hawi99,,float,,,
1782,TileId_appended_g,hawi95,,float,,,
1783,TileId_appended_g,hawi80,,float,,,
1784,TileId_appended_g,hawi60,,float,,,
1785,TileId_appended_g,hawi40,,float,,,
1786,TileId_appended_g,hawi20,,float,,,
1787,TileId_appended_g,hawi10,,float,,,
1788,TileId_appended_g,hawi5,,float,,,
1789,TileId_appended_g,fvege,,float,,,
1790,TileId_appended_g,fhmean,,float,,,
1791,TileId_appended_g,fhstd,,float,,,
1792,TileId_appended_g,fimean,,float,,,
1793,TileId_appended_g,fistd,,float,,,
1794,TileId_appended_g,lvege,,float,,,
1795,TileId_appended_g,lhmean,,float,,,
1796,TileId_appended_g,lstd,,float,,,
1797,TileId_appended_g,limean,,float,,,
1798,TileId_appended_g,listd,,float,,,
1799,TileId_appended_g,fh95/fh99,,float,,,
1800,TileId_appended_g,fh80/fh99,,float,,,
1801,TileId_appended_g,fh60/fh99,,float,,,
1802,TileId_appended_g,fh40/fh99,,float,,,
1803,TileId_appended_g,fh20/fh99,,float,,,
1804,TileId_appended_g,(fh95-lh20)/fh99,,float,,,
1805,TileId_appended_g,(fh95-lh40)/fh99,,float,,,
1806,TileId_appended_g,(fh95-lh60)/fh99,,float,,,
1807,TileId_appended_g,(fh95-lh80)/fh99,,float,,,
1808,TileId_appended_g,(fh95-lh95)/fh99,,float,,,
1809,TileId_appended_g,fh70/fh90,,float,,,
1810,TileId_appended_g,fh50/fh90,,float,,,
1811,TileId_appended_g,fh30/fh90,,float,,,
1812,TileId_appended_g,fh10/fh90,,float,,,
1813,TileId_appended_g,(fh70-lh70)/fh90,,float,,,
1814,TileId_appended_g,(fh70-lh50)/fh90,,float,,,
1815,TileId_appended_g,(fh70-lh30)/fh90,,float,,,
1816,TileId_appended_g,(fh70-lh10)/fh90,,float,,,
1817,TileId_appended_g,fd95,,float,,,
1818,TileId_appended_g,fd80,,float,,,
1819,TileId_appended_g,fd60,,float,,,
1820,TileId_appended_g,fd40,,float,,,
1821,TileId_appended_g,fd20,,float,,,
1822,TileId_appended_g,fd10,,float,,,
1823,TileId_appended_g,fintDzw99,,float,,,
1824,TileId_appended_g,fintDzw90,,float,,,
1825,TileId_appended_g,fintDzw70,,float,,,
1826,TileId_appended_g,fintDzw50,,float,,,
1827,TileId_appended_g,fintDzw30,,float,,,
1828,TileId_appended_g,fintDzw10,,float,,,
1829,TileId_appended_g,u_red,,float,,,
1830,TileId_appended_g,u_grn,,float,,,
1831,TileId_appended_g,u_blu,,float,,,
1832,TileId_appended_g,u_nir,,float,,,
1833,TileId_appended_g,u_ndvi,,float,,,
1834,TileId_appended_g,u_red/grn,,float,,,
1835,TileId_appended_g,u_red/blu,,float,,,
1836,TileId_appended_g,u_red/nir,,float,,,
1837,TileId_appended_g,u_grn/nir,,float,,,
1838,TileId_appended_g,u_blu/nir,,float,,,
1839,TileId_appended_g,l_red,,float,,,
1840,TileId_appended_g,l_grn,,float,,,
1841,TileId_appended_g,l_blu,,float,,,
1842,TileId_appended_g,l_nir,,float,,,
1843,TileId_appended_g,l_ndvi,,float,,,
1844,TileId_appended_g,l_red/grn,,float,,,
1845,TileId_appended_g,l_red/blu,,float,,,
1846,TileId_appended_g,l_red/nir,,float,,,
1847,TileId_appended_g,l_grn/nir,,float,,,
1848,TileId_appended_g,l_blu/nir,,float,,,
1849,TileId_appended_g,d_red,,float,,,
1850,TileId_appended_g,d_grn,,float,,,
1851,TileId_appended_g,d_blu,,float,,,
1852,TileId_appended_g,d_nir,,float,,,
1853,TileId_appended_g,d_red/blu,,float,,,
1854,TileId_appended_g,d_grn/nir,,float,,,
1855,TileId_appended_g,d_blu/nir,,float,,,
1856,TileId_appended_g,a_red,,float,,,
1857,TileId_appended_g,a_grn,,float,,,
1858,TileId_appended_g,a_blu,,float,,,
1859,TileId_appended_g,a_nir,,float,,,
1860,TileId_appended_g,a_ndvi,,float,,,
1861,TileId_appended_g,a_red/grn,,float,,,
1862,TileId_appended_g,a_red/blu,,float,,,
1863,TileId_appended_g,a_red/nir,,float,,,
1864,TileId_appended_g,a_grn/nir,,float,,,
1865,TileId_appended_g,a_blu/nir,,float,,,
1866,TileId_appended_g,avg_aspect,,float,,,
1867,TileId_appended_g,std_aspect,,float,,,
1868,TileId_appended_g,min_aspect,,float,,,
1869,TileId_appended_g,max_aspect,,float,,,
1870,TileId_appended_g,avg_dtm,,float,,,
1871,TileId_appended_g,std_dtm,,float,,,
1872,TileId_appended_g,min_dtm,,float,,,
1873,TileId_appended_g,max_dtm,,float,,,
1874,TileId_appended_g,avg_slope,,float,,,
1875,TileId_appended_g,std_slope,,float,,,
1876,TileId_appended_g,min_slope,,float,,,
1877,TileId_appended_g,max_slope,,float,,,
1878,TileId_appended_g,avg_watertable,,float,,,
1879,TileId_appended_g,std_watertable,,float,,,
1880,TileId_appended_g,min_watertable,,float,,,
1881,TileId_appended_g,max_watertable,,float,,,
1882,TileId_appended_g,tileID,LT_ID,integer,,,
1883,TileId_appended_h,CalcUnitId,GRIDCELL_ID,integer,,,
1884,TileId_appended_h,fh99,,float,,,
1885,TileId_appended_h,fh95,,float,,,
1886,TileId_appended_h,fh80,,float,,,
1887,TileId_appended_h,fh60,,float,,,
1888,TileId_appended_h,fh40,,float,,,
1889,TileId_appended_h,fh20,,float,,,
1890,TileId_appended_h,fh10,,float,,,
1891,TileId_appended_h,fh5,,float,,,
1892,TileId_appended_h,lh95,,float,,,
1893,TileId_appended_h,lh90,,float,,,
1894,TileId_appended_h,lh70,,float,,,
1895,TileId_appended_h,lh50,,float,,,
1896,TileId_appended_h,lh30,,float,,,
1897,TileId_appended_h,lh10,,float,,,
1898,TileId_appended_h,lh5,,float,,,
1899,TileId_appended_h,hawi99,,float,,,
1900,TileId_appended_h,hawi95,,float,,,
1901,TileId_appended_h,hawi80,,float,,,
1902,TileId_appended_h,hawi60,,float,,,
1903,TileId_appended_h,hawi40,,float,,,
1904,TileId_appended_h,hawi20,,float,,,
1905,TileId_appended_h,hawi10,,float,,,
1906,TileId_appended_h,hawi5,,float,,,
1907,TileId_appended_h,fvege,,float,,,
1908,TileId_appended_h,fhmean,,float,,,
1909,TileId_appended_h,fhstd,,float,,,
1910,TileId_appended_h,fimean,,float,,,
1911,TileId_appended_h,fistd,,float,,,
1912,TileId_appended_h,lvege,,float,,,
1913,TileId_appended_h,lhmean,,float,,,
1914,TileId_appended_h,lstd,,float,,,
1915,TileId_appended_h,limean,,float,,,
1916,TileId_appended_h,listd,,float,,,
1917,TileId_appended_h,fh95/fh99,,float,,,
1918,TileId_appended_h,fh80/fh99,,float,,,
1919,TileId_appended_h,fh60/fh99,,float,,,
1920,TileId_appended_h,fh40/fh99,,float,,,
1921,TileId_appended_h,fh20/fh99,,float,,,
1922,TileId_appended_h,(fh95-lh20)/fh99,,float,,,
1923,TileId_appended_h,(fh95-lh40)/fh99,,float,,,
1924,TileId_appended_h,(fh95-lh60)/fh99,,float,,,
1925,TileId_appended_h,(fh95-lh80)/fh99,,float,,,
1926,TileId_appended_h,(fh95-lh95)/fh99,,float,,,
1927,TileId_appended_h,fh70/fh90,,float,,,
1928,TileId_appended_h,fh50/fh90,,float,,,
1929,TileId_appended_h,fh30/fh90,,float,,,
1930,TileId_appended_h,fh10/fh90,,float,,,
1931,TileId_appended_h,(fh70-lh70)/fh90,,float,,,
1932,TileId_appended_h,(fh70-lh50)/fh90,,float,,,
1933,TileId_appended_h,(fh70-lh30)/fh90,,float,,,
1934,TileId_appended_h,(fh70-lh10)/fh90,,float,,,
1935,TileId_appended_h,fd95,,float,,,
1936,TileId_appended_h,fd80,,float,,,
1937,TileId_appended_h,fd60,,float,,,
1938,TileId_appended_h,fd40,,float,,,
1939,TileId_appended_h,fd20,,float,,,
1940,TileId_appended_h,fd10,,float,,,
1941,TileId_appended_h,fintDzw99,,float,,,
1942,TileId_appended_h,fintDzw90,,float,,,
1943,TileId_appended_h,fintDzw70,,float,,,
1944,TileId_appended_h,fintDzw50,,float,,,
1945,TileId_appended_h,fintDzw30,,float,,,
1946,TileId_appended_h,fintDzw10,,float,,,
1947,TileId_appended_h,u_red,,float,,,
1948,TileId_appended_h,u_grn,,float,,,
1949,TileId_appended_h,u_blu,,float,,,
1950,TileId_appended_h,u_nir,,float,,,
1951,TileId_appended_h,u_ndvi,,float,,,
1952,TileId_appended_h,u_red/grn,,float,,,
1953,TileId_appended_h,u_red/blu,,float,,,
1954,TileId_appended_h,u_red/nir,,float,,,
1955,TileId_appended_h,u_grn/nir,,float,,,
1956,TileId_appended_h,u_blu/nir,,float,,,
1957,TileId_appended_h,l_red,,float,,,
1958,TileId_appended_h,l_grn,,float,,,
1959,TileId_appended_h,l_blu,,float,,,
1960,TileId_appended_h,l_nir,,float,,,
1961,TileId_appended_h,l_ndvi,,float,,,
1962,TileId_appended_h,l_red/grn,,float,,,
1963,TileId_appended_h,l_red/blu,,float,,,
1964,TileId_appended_h,l_red/nir,,float,,,
1965,TileId_appended_h,l_grn/nir,,float,,,
1966,TileId_appended_h,l_blu/nir,,float,,,
1967,TileId_appended_h,d_red,,float,,,
1968,TileId_appended_h,d_grn,,float,,,
1969,TileId_appended_h,d_blu,,float,,,
1970,TileId_appended_h,d_nir,,float,,,
1971,TileId_appended_h,d_red/blu,,float,,,
1972,TileId_appended_h,d_grn/nir,,float,,,
1973,TileId_appended_h,d_blu/nir,,float,,,
1974,TileId_appended_h,a_red,,float,,,
1975,TileId_appended_h,a_grn,,float,,,
1976,TileId_appended_h,a_blu,,float,,,
1977,TileId_appended_h,a_nir,,float,,,
1978,TileId_appended_h,a_ndvi,,float,,,
1979,TileId_appended_h,a_red/grn,,float,,,
1980,TileId_appended_h,a_red/blu,,float,,,
1981,TileId_appended_h,a_red/nir,,float,,,
1982,TileId_appended_h,a_grn/nir,,float,,,
1983,TileId_appended_h,a_blu/nir,,float,,,
1984,TileId_appended_h,avg_aspect,,float,,,
1985,TileId_appended_h,std_aspect,,float,,,
1986,TileId_appended_h,min_aspect,,float,,,
1987,TileId_appended_h,max_aspect,,float,,,
1988,TileId_appended_h,avg_dtm,,float,,,
1989,TileId_appended_h,std_dtm,,float,,,
1990,TileId_appended_h,min_dtm,,float,,,
1991,TileId_appended_h,max_dtm,,float,,,
1992,TileId_appended_h,avg_slope,,float,,,
1993,TileId_appended_h,std_slope,,float,,,
1994,TileId_appended_h,min_slope,,float,,,
1995,TileId_appended_h,max_slope,,float,,,
1996,TileId_appended_h,avg_watertable,,float,,,
1997,TileId_appended_h,std_watertable,,float,,,
1998,TileId_appended_h,min_watertable,,float,,,
1999,TileId_appended_h,max_watertable,,float,,,
2000,TileId_appended_h,tileID,LT_ID,integer,,,
2001,TREES,TREEID,TREEID,integer,,,
2002,TREES,MEASPLOTID,MEASPLOTID,integer,,,
2003,TREES,PLOTNAME,,string,,,
2004,TREES,TNO,,integer,,,
2005,TREES,SPECIES,,string,,,
2006,TREES,DBH,,float,,,
2007,TREES,DCLASS,,string,,,
2008,TREES,HT_MEAS,,float,,,
2009,TREES,HT_EST,,float,,,
2010,TREES,NTREES,,integer,,,
2011,TREES,TPH,,float,,,
2012,TREES,BPH,,float,,,
2013,TREES,MVPH,,float,,,
2014,TREES,GVPH,,float,,,
2015,TREES,LCPCT,,float,,,
2016,TREES,CCLASS,,string,,,
2017,TREES,COND1,,string,,,
2018,TREES,COND2,,string,,,
2019,TREES,COND3,,string,,,
2020,TREES,AZIMUTH,,float,,,
2021,TREES,DISTANCE,,float,,,
2022,TREES,TAGE,,integer,,,
2023,TSP_Random_plots,Type,PLOTYPE,string,,,"Identifies the Plot Type, whether its 2m, 4m, 6m, 8m. 10m, 12m, 14m or 16m random plot distances"
2024,TSP_Random_plots,CalcUnitId,NPLOTID,integer,,,
2025,TSP_Random_plots,fh99,TSP_fh99,float,,,
2026,TSP_Random_plots,fh95,TSP_fh95,float,,,
2027,TSP_Random_plots,fh80,TSP_fh80,float,,,
2028,TSP_Random_plots,fh60,TSP_fh60,float,,,
2029,TSP_Random_plots,fh40,TSP_fh40,float,,,
2030,TSP_Random_plots,fh20,TSP_fh20,float,,,
2031,TSP_Random_plots,fh10,TSP_fh10,float,,,
2032,TSP_Random_plots,fh5,TSP_fh5,float,,,
2033,TSP_Random_plots,lh95,TSP_lh95,float,,,
2034,TSP_Random_plots,lh90,TSP_lh90,float,,,
2035,TSP_Random_plots,lh70,TSP_lh70,float,,,
2036,TSP_Random_plots,lh50,TSP_lh50,float,,,
2037,TSP_Random_plots,lh30,TSP_lh30,float,,,
2038,TSP_Random_plots,lh10,TSP_lh10,float,,,
2039,TSP_Random_plots,lh5,TSP_lh5,float,,,
2040,TSP_Random_plots,hawi99,TSP_hawi99,float,,,
2041,TSP_Random_plots,hawi95,TSP_hawi95,float,,,
2042,TSP_Random_plots,hawi80,TSP_hawi80,float,,,
2043,TSP_Random_plots,hawi60,TSP_hawi60,float,,,
2044,TSP_Random_plots,hawi40,TSP_hawi40,float,,,
2045,TSP_Random_plots,hawi20,TSP_hawi20,float,,,
2046,TSP_Random_plots,hawi10,TSP_hawi10,float,,,
2047,TSP_Random_plots,hawi5,TSP_hawi5,float,,,
2048,TSP_Random_plots,fvege,TSP_fvege,float,,,
2049,TSP_Random_plots,fhmean,TSP_fhmean,float,,,
2050,TSP_Random_plots,fhstd,TSP_fhstd,float,,,
2051,TSP_Random_plots,fimean,TSP_fimean,float,,,
2052,TSP_Random_plots,fistd,TSP_fistd,float,,,
2053,TSP_Random_plots,lvege,TSP_lvege,float,,,
