UID,FLDP,OPIP,SAGESAND7,SAGESTRD1,SDENSAN,SDIASTRD7,SPDIASTR2,ZSCORE,ZTRANS,ODDS,p
5559.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5560.000,0,0,0.000,0.000,0.569,0.000,0,-4.183,0.000,0.000,0.000
5561.000,0,0,0.000,0.000,0.021,0.000,0,-0.917,0.421,0.482,0.325
5562.000,0,0,0.000,0.000,0.024,0.000,0,-1.065,0.402,0.348,0.258
5563.000,1,0,0.000,0.000,0.754,0.000,0,-4.183,0.000,0.000,0.000
5564.000,1,0,0.000,0.000,0.010,0.005,0,-1.477,0.349,0.129,0.114
5565.000,1,0,0.000,0.000,0.000,0.006,0,-1.028,0.407,0.378,0.274
5566.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5567.000,0,0,0.000,0.000,6.467,0.039,1,-4.183,0.000,0.000,0.000
5568.000,0,0,0.000,0.000,10.848,0.000,0,-4.183,0.000,0.000,0.000
5569.000,0,0,0.000,0.000,14.547,0.000,1,-4.183,0.000,0.000,0.000
5570.000,0,0,0.000,0.000,4.478,0.000,0,-4.183,0.000,0.000,0.000
5571.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5572.000,0,0,0.000,0.000,0.014,0.000,1,0.208,0.566,3.840,0.793
5573.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5574.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5575.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5576.000,0,0,0.000,2.206,0.000,2.206,0,224.743,29.531,4261010281636.291,1.000
5577.000,0,0,0.000,0.011,0.016,0.008,1,3.567,1.000,206.774,0.995
5578.000,0,0,0.000,0.000,0.023,0.019,1,0.750,0.636,8.692,0.897
5579.000,0,0,0.000,0.000,0.025,0.000,1,-0.279,0.504,1.684,0.627
5580.000,0,0,0.000,0.000,0.970,0.000,0,-4.183,0.000,0.000,0.000
5581.000,0,0,0.000,0.000,0.883,0.000,0,-4.183,0.000,0.000,0.000
5582.000,1,0,0.000,0.000,0.033,0.000,0,-2.769,0.182,0.001,0.001
5583.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
5584.000,1,0,0.000,0.000,0.023,0.000,0,-2.346,0.237,0.009,0.008
5585.000,0,0,0.000,0.000,1.359,0.000,0,-4.183,0.000,0.000,0.000
5586.000,0,0,0.000,0.000,2.409,0.000,0,-4.183,0.000,0.000,0.000
5587.000,0,0,0.000,0.000,0.259,0.000,0,-4.183,0.000,0.000,0.000
5588.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5589.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
5590.000,0,0,0.000,0.000,0.041,0.041,0,0.269,0.574,4.232,0.809
5591.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5592.000,0,0,0.000,0.014,0.017,0.000,1,0.765,0.638,8.886,0.899
5593.000,1,0,0.000,0.000,0.043,0.000,0,-3.227,0.123,0.000,0.000
5594.000,0,0,0.000,0.000,0.071,0.015,0,-2.406,0.229,0.007,0.007
5595.000,0,0,0.000,0.000,0.018,0.000,0,-0.798,0.437,0.620,0.383
5596.000,0,0,0.000,0.000,0.005,0.000,0,-0.204,0.513,1.925,0.658
5597.000,0,0,0.000,0.000,0.000,1.823,0,94.098,12.678,11311406769.780,1.000
5598.000,0,0,0.001,0.001,0.017,0.007,1,3.567,1.000,206.774,0.995
5599.000,0,0,0.994,0.000,0.994,0.000,1,-4.183,0.000,0.000,0.000
5600.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5601.000,0,0,1.039,0.000,4.436,0.000,0,-4.183,0.000,0.000,0.000
5602.000,0,0,0.000,0.000,1.456,0.000,1,-4.183,0.000,0.000,0.000
5603.000,0,0,19.523,0.000,19.523,0.000,0,-4.183,0.000,0.000,0.000
5604.000,0,0,0.000,0.000,1.728,1.515,0,1.310,0.709,18.475,0.949
5605.000,0,0,0.000,0.000,0.017,0.012,0,-0.134,0.522,2.177,0.685
5606.000,0,0,0.000,0.000,0.025,0.023,0,0.071,0.549,3.077,0.755
5607.000,0,0,0.000,0.023,0.021,0.000,1,1.027,0.672,12.753,0.927
5608.000,0,0,0.000,0.035,0.045,0.000,1,0.565,0.613,6.651,0.869
5609.000,0,0,0.005,0.002,0.021,0.000,1,-0.164,0.518,2.065,0.674
5610.000,0,0,0.000,0.000,0.022,0.000,0,-0.964,0.415,0.435,0.303
5611.000,0,0,0.000,0.000,0.025,0.000,0,-1.090,0.399,0.329,0.248
5612.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5613.000,0,0,0.000,0.000,0.035,0.000,1,-0.735,0.445,0.706,0.414
5614.000,0,0,0.000,0.000,3.123,0.000,1,-4.183,0.000,0.000,0.000
5615.000,0,0,0.000,0.000,3.173,0.000,0,-4.183,0.000,0.000,0.000
5616.000,0,0,0.000,0.000,1.347,0.000,1,-4.183,0.000,0.000,0.000
5617.000,0,0,0.000,0.000,0.727,0.000,1,-4.183,0.000,0.000,0.000
5618.000,0,0,0.000,0.000,1.133,0.000,1,-4.183,0.000,0.000,0.000
5619.000,0,0,0.000,0.000,0.051,0.000,1,-1.444,0.353,0.140,0.123
5620.000,0,0,0.000,0.000,0.039,0.000,0,-1.754,0.313,0.060,0.057
5621.000,0,0,0.000,0.000,0.312,0.000,0,-4.183,0.000,0.000,0.000
5622.000,0,0,0.000,0.000,0.025,0.000,0,-1.108,0.397,0.316,0.240
5623.000,0,0,0.000,0.000,0.024,0.000,0,-1.086,0.400,0.332,0.249
5624.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5625.000,0,0,0.000,0.000,0.596,0.000,0,-4.183,0.000,0.000,0.000
5626.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
5627.000,0,0,0.000,0.000,5.829,0.000,1,-4.183,0.000,0.000,0.000
5628.000,0,0,0.000,0.000,1.424,0.000,1,-4.183,0.000,0.000,0.000
5629.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5630.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
5631.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5632.000,0,0,0.001,0.000,0.002,0.000,1,0.693,0.629,8.014,0.889
5633.000,0,1,0.000,0.000,0.005,0.000,0,1.257,0.702,17.278,0.945
5634.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5635.000,0,0,0.000,0.000,0.001,0.000,1,0.790,0.642,9.202,0.902
5636.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5637.000,0,0,0.000,0.000,0.104,0.000,0,-4.183,0.000,0.000,0.000
5638.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5639.000,0,0,0.000,0.000,0.019,0.000,0,-0.852,0.430,0.554,0.356
5640.000,0,0,0.000,0.000,8.776,0.000,0,-4.183,0.000,0.000,0.000
5641.000,0,0,0.000,0.000,0.386,0.000,1,-4.183,0.000,0.000,0.000
5642.000,0,0,0.000,0.000,0.608,0.107,1,-4.183,0.000,0.000,0.000
5643.000,0,0,0.000,0.000,2.113,0.000,1,-4.183,0.000,0.000,0.000
5644.000,1,0,0.000,0.000,0.046,0.000,0,-3.366,0.105,0.000,0.000
5645.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
5646.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
5647.000,1,0,0.000,0.000,0.005,0.000,0,-1.527,0.343,0.113,0.102
5648.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
5649.000,0,0,0.000,0.000,0.355,0.000,0,-4.183,0.000,0.000,0.000
5650.000,0,0,0.000,0.000,0.533,0.000,0,-4.183,0.000,0.000,0.000
5651.000,0,0,0.000,0.000,0.027,0.000,0,-1.208,0.384,0.251,0.201
5652.000,0,0,0.000,0.000,5.019,0.000,0,-4.183,0.000,0.000,0.000
5653.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5654.000,0,0,0.000,0.000,0.011,0.000,1,0.306,0.579,4.489,0.818
5655.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5656.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5657.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
5658.000,0,0,0.000,0.000,1.167,0.000,0,-4.183,0.000,0.000,0.000
5659.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5660.000,1,0,0.000,0.000,0.115,0.045,0,-4.107,0.010,0.000,0.000
5661.000,1,0,0.000,0.000,0.055,0.025,0,-2.491,0.218,0.005,0.005
5662.000,0,0,0.000,0.000,0.357,0.030,0,-4.183,0.000,0.000,0.000
5663.000,0,0,0.000,0.000,0.041,0.013,0,-1.147,0.392,0.289,0.224
5664.000,0,0,0.000,0.003,0.007,0.000,1,0.658,0.625,7.616,0.884
5665.000,0,0,5.368,0.000,5.368,3.540,0,-4.183,0.000,0.000,0.000
5666.000,0,0,0.021,0.000,0.021,0.000,1,-0.812,0.435,0.602,0.376
5667.000,0,0,0.171,0.000,0.171,0.000,0,-4.183,0.000,0.000,0.000
5668.000,0,0,0.000,0.000,0.034,0.000,0,-1.523,0.343,0.114,0.103
5669.000,0,0,0.042,0.000,0.057,0.000,0,-3.929,0.033,0.000,0.000
5670.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5671.000,0,0,0.000,0.000,0.017,0.000,1,0.064,0.548,3.040,0.752
5672.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
5673.000,0,0,0.000,0.000,2.058,0.000,1,-4.183,0.000,0.000,0.000
5674.000,0,0,0.419,0.047,0.615,0.000,0,-4.183,0.000,0.000,0.000
5675.000,0,0,0.002,0.000,0.025,0.000,0,-1.167,0.389,0.276,0.216
5676.000,0,0,0.000,0.000,0.042,0.000,0,-1.889,0.296,0.040,0.039
5677.000,0,1,0.000,0.000,0.940,0.000,1,-4.183,0.000,0.000,0.000
5678.000,0,0,0.000,0.000,0.045,0.000,1,-1.173,0.388,0.272,0.214
5679.000,0,0,0.000,0.000,6.798,0.000,0,-4.183,0.000,0.000,0.000
5680.000,0,0,0.000,0.000,2.303,0.000,0,-4.183,0.000,0.000,0.000
5681.000,0,0,0.000,0.000,1.011,0.000,0,-4.183,0.000,0.000,0.000
5682.000,0,0,0.000,0.000,1.192,0.000,0,-4.183,0.000,0.000,0.000
5683.000,0,0,0.000,0.000,0.065,0.000,0,-2.890,0.167,0.001,0.001
5684.000,0,0,0.000,0.000,0.040,0.000,0,-1.771,0.311,0.058,0.054
5685.000,0,0,0.000,0.000,1.372,0.000,0,-4.183,0.000,0.000,0.000
5686.000,0,0,0.000,0.000,0.032,0.000,0,-1.409,0.358,0.154,0.133
5687.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5688.000,0,0,0.000,0.000,0.008,0.000,0,-0.336,0.496,1.520,0.603
5689.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5690.000,0,0,0.000,0.000,0.025,0.000,0,-1.092,0.399,0.328,0.247
5691.000,1,0,0.000,0.000,0.027,0.013,0,-1.840,0.302,0.047,0.045
5692.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5693.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5694.000,0,0,0.007,0.000,0.007,0.000,1,0.290,0.577,4.376,0.814
5695.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5696.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5697.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5698.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5699.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5700.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
5701.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5702.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
5703.000,0,1,0.000,0.000,0.045,0.000,0,-0.529,0.471,1.059,0.514
5704.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5705.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5706.000,0,0,0.000,0.000,0.025,0.017,1,0.572,0.613,6.719,0.870
5707.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5708.000,0,0,0.000,0.000,0.019,0.017,0,0.010,0.541,2.782,0.736
5709.000,0,0,0.000,0.000,0.445,0.000,0,-4.183,0.000,0.000,0.000
5710.000,0,0,0.000,0.000,3.414,0.000,0,-4.183,0.000,0.000,0.000
5711.000,0,0,0.000,0.000,6.192,2.991,0,-4.183,0.000,0.000,0.000
5712.000,1,0,0.000,0.000,0.043,0.000,0,-3.215,0.125,0.000,0.000
5713.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
5714.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
5715.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
5716.000,1,0,0.000,0.000,0.012,0.000,0,-1.840,0.302,0.047,0.045
5717.000,1,0,0.000,0.000,0.028,0.000,0,-2.572,0.208,0.003,0.003
5718.000,1,0,0.000,0.000,0.144,0.000,0,-4.183,0.000,0.000,0.000
5719.000,0,0,0.000,0.000,9.762,0.000,0,-4.183,0.000,0.000,0.000
5720.000,0,0,0.000,0.000,4.746,0.000,1,-4.183,0.000,0.000,0.000
5721.000,0,0,0.000,0.000,1.351,0.000,1,-4.183,0.000,0.000,0.000
5722.000,0,0,0.000,0.000,0.014,0.000,1,0.204,0.566,3.819,0.792
5723.000,0,0,0.000,0.000,0.040,0.000,1,-0.974,0.414,0.426,0.299
5724.000,0,0,0.000,0.000,0.012,0.019,0,0.429,0.595,5.421,0.844
5725.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5726.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
5727.000,0,0,0.000,0.000,1.336,0.382,0,-4.183,0.000,0.000,0.000
5728.000,0,0,0.000,0.000,0.008,0.000,1,0.450,0.598,5.599,0.848
5729.000,0,0,0.000,0.000,0.006,0.000,1,0.561,0.612,6.609,0.869
5730.000,0,0,0.000,0.000,2.181,0.000,1,-4.183,0.000,0.000,0.000
5731.000,0,0,0.005,0.000,0.044,0.038,0,-0.174,0.517,2.029,0.670
5732.000,1,0,0.000,0.000,0.033,0.000,0,-2.808,0.178,0.001,0.001
5733.000,1,0,0.000,0.000,0.040,0.010,0,-2.578,0.207,0.003,0.003
5734.000,1,0,0.000,0.000,1.352,0.000,0,-4.183,0.000,0.000,0.000
5735.000,0,0,0.000,0.000,0.651,0.000,0,-4.183,0.000,0.000,0.000
5736.000,1,0,0.000,0.000,0.008,0.000,0,-1.662,0.325,0.079,0.073
5737.000,0,0,0.000,0.000,0.036,0.001,0,-1.530,0.342,0.112,0.101
5738.000,0,0,0.021,0.000,0.024,0.002,1,-0.834,0.432,0.575,0.365
5739.000,0,1,0.000,0.002,0.055,0.000,1,-0.056,0.532,2.488,0.713
5740.000,0,0,0.124,0.000,0.124,0.102,0,-4.183,0.000,0.000,0.000
5741.000,0,0,0.040,0.000,0.040,0.000,1,-2.316,0.241,0.010,0.009
5742.000,0,0,0.605,0.000,0.605,0.000,1,-4.183,0.000,0.000,0.000
5743.000,0,0,0.021,0.000,0.021,0.000,1,-0.792,0.438,0.628,0.386
5744.000,0,0,0.000,0.000,0.000,0.000,1,0.818,0.645,9.566,0.905
5745.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5746.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5747.000,0,1,0.000,0.001,0.029,0.000,1,1.047,0.675,13.104,0.929
5748.000,0,0,0.004,0.000,0.004,0.000,0,-0.293,0.502,1.644,0.622
5749.000,0,0,0.271,0.000,0.271,0.000,1,-4.183,0.000,0.000,0.000
5750.000,0,1,0.003,0.000,0.038,0.000,1,0.470,0.600,5.774,0.852
5751.000,0,0,0.000,0.000,1.869,0.000,1,-4.183,0.000,0.000,0.000
5752.000,0,0,0.000,0.000,1.078,0.000,1,-4.183,0.000,0.000,0.000
5753.000,0,0,0.000,0.000,1.394,0.000,0,-4.183,0.000,0.000,0.000
5754.000,0,0,0.000,0.000,9.043,0.000,1,-4.183,0.000,0.000,0.000
5755.000,0,0,0.000,0.000,0.041,0.000,0,-1.805,0.307,0.052,0.049
5756.000,0,0,0.000,0.000,0.024,0.000,0,-1.069,0.402,0.345,0.257
5757.000,0,0,0.000,0.000,0.023,0.000,0,-1.017,0.409,0.388,0.279
5758.000,0,0,0.000,0.000,0.039,0.000,1,-0.896,0.424,0.505,0.335
5759.000,0,0,0.000,0.000,0.040,0.000,0,-1.792,0.309,0.054,0.051
5760.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5761.000,0,0,0.000,0.000,0.041,0.000,0,-1.808,0.306,0.052,0.049
5762.000,0,0,0.000,0.000,0.374,0.000,0,-4.183,0.000,0.000,0.000
5763.000,1,0,0.000,0.000,0.040,0.000,0,-3.081,0.142,0.000,0.000
5764.000,0,0,0.005,0.000,0.005,0.000,1,0.446,0.597,5.567,0.848
5765.000,0,0,0.000,0.000,0.000,0.000,0,-0.002,0.539,2.727,0.732
5766.000,0,1,0.000,0.000,0.015,0.000,1,1.611,0.748,26.881,0.964
5767.000,0,1,0.000,0.000,0.003,0.000,1,2.139,0.816,49.525,0.980
5768.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5769.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
5770.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5771.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
5772.000,0,1,0.000,0.000,0.002,0.000,0,1.357,0.715,19.624,0.952
5773.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5774.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5775.000,1,0,0.000,0.000,0.007,0.000,0,-1.629,0.330,0.086,0.079
5776.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
5777.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
5778.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
5779.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
5780.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
5781.000,1,0,0.000,0.000,0.011,0.000,0,-1.791,0.309,0.054,0.052
5782.000,1,0,0.000,0.000,0.063,0.000,0,-4.134,0.006,0.000,0.000
5783.000,0,0,0.000,0.000,1.141,0.000,0,-4.183,0.000,0.000,0.000
5784.000,1,1,0.000,0.000,0.048,0.006,0,-1.681,0.323,0.074,0.069
5785.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5786.000,0,0,0.000,0.000,0.037,0.000,1,-0.811,0.435,0.603,0.376
5787.000,0,0,0.000,0.000,0.021,0.000,1,-0.108,0.526,2.276,0.695
5788.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5789.000,0,0,0.000,0.000,0.212,0.000,0,-4.183,0.000,0.000,0.000
5790.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5791.000,0,0,0.000,0.000,0.010,0.000,0,-0.440,0.483,1.254,0.556
5792.000,0,1,0.000,0.000,0.018,0.000,0,0.662,0.625,7.667,0.885
5793.000,0,0,0.000,0.000,0.026,0.000,0,-1.170,0.389,0.274,0.215
5794.000,0,0,0.005,0.000,0.019,0.013,1,0.489,0.603,5.938,0.856
5795.000,0,0,0.000,0.000,0.000,0.000,1,0.818,0.645,9.566,0.905
5796.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5797.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5798.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5799.000,0,0,2.144,0.000,2.355,1.709,0,-4.183,0.000,0.000,0.000
5800.000,1,0,0.007,0.000,0.007,0.000,0,-1.824,0.304,0.049,0.047
5801.000,0,0,0.030,0.002,0.030,0.020,0,-1.173,0.388,0.272,0.214
5802.000,0,0,0.000,0.000,2.329,0.000,0,-4.183,0.000,0.000,0.000
5803.000,0,0,0.000,0.000,0.079,0.000,0,-3.499,0.088,0.000,0.000
5804.000,1,0,0.000,0.000,0.391,0.000,0,-4.183,0.000,0.000,0.000
5805.000,1,0,0.000,0.000,0.075,0.000,0,-4.183,0.000,0.000,0.000
5806.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
5807.000,1,0,0.000,0.000,0.016,0.000,0,-2.014,0.280,0.027,0.027
5808.000,0,0,0.000,0.000,0.461,0.000,0,-4.183,0.000,0.000,0.000
5809.000,0,0,0.042,0.000,0.042,0.046,0,-0.910,0.422,0.489,0.329
5810.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5811.000,0,0,0.019,0.000,0.019,0.007,0,-1.085,0.400,0.333,0.250
5812.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5813.000,0,0,0.399,0.000,0.399,0.000,1,-4.183,0.000,0.000,0.000
5814.000,0,0,1.061,0.000,1.061,0.000,1,-4.183,0.000,0.000,0.000
5815.000,0,0,0.095,0.000,0.095,0.000,1,-4.183,0.000,0.000,0.000
5816.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5817.000,0,0,0.000,0.000,0.021,0.000,1,-0.111,0.525,2.265,0.694
5818.000,0,0,0.000,0.000,0.012,0.000,1,0.321,0.581,4.593,0.821
5819.000,0,0,0.000,0.000,0.030,0.001,1,-0.485,0.477,1.153,0.535
5820.000,0,0,0.026,0.000,0.034,0.000,1,-1.555,0.339,0.105,0.095
5821.000,0,0,0.003,0.000,0.003,0.000,0,-0.269,0.505,1.714,0.632
5822.000,0,0,0.000,0.000,1.739,0.353,0,-4.183,0.000,0.000,0.000
5823.000,0,1,0.000,0.000,0.002,0.000,1,2.179,0.821,51.761,0.981
5824.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5825.000,0,1,0.000,0.000,0.034,0.000,0,-0.030,0.536,2.601,0.722
5826.000,0,1,0.000,0.000,0.018,0.000,0,0.674,0.627,7.796,0.886
5827.000,0,1,0.000,0.000,0.000,0.000,1,2.279,0.834,57.775,0.983
5828.000,0,0,0.000,0.000,0.020,0.000,1,-0.073,0.530,2.416,0.707
5829.000,0,0,0.000,0.000,1.521,0.000,1,-4.183,0.000,0.000,0.000
5830.000,0,0,0.000,0.000,0.853,0.000,0,-4.183,0.000,0.000,0.000
5831.000,0,0,0.000,0.000,4.526,0.000,0,-4.183,0.000,0.000,0.000
5832.000,0,0,0.000,0.000,1.821,0.000,0,-4.183,0.000,0.000,0.000
5833.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5834.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5835.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5836.000,0,0,0.000,0.000,0.022,0.000,0,-0.979,0.413,0.422,0.297
5837.000,0,0,0.000,0.000,0.271,0.000,0,-4.183,0.000,0.000,0.000
5838.000,0,0,0.000,0.000,0.050,0.000,0,-2.229,0.252,0.013,0.013
5839.000,0,0,0.000,0.000,0.026,0.004,0,-0.941,0.418,0.458,0.314
5840.000,0,0,0.000,0.000,0.026,0.004,0,-0.920,0.421,0.479,0.324
5841.000,0,0,0.000,0.000,0.095,0.000,0,-4.183,0.000,0.000,0.000
5842.000,0,0,0.000,0.000,0.231,0.106,0,-4.183,0.000,0.000,0.000
5843.000,1,0,0.000,0.000,0.021,0.000,0,-2.255,0.249,0.012,0.012
5844.000,0,0,0.079,0.000,0.079,0.000,1,-4.183,0.000,0.000,0.000
5845.000,0,0,4.868,0.000,4.868,0.000,1,-4.183,0.000,0.000,0.000
5846.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5847.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5848.000,0,1,0.000,0.000,0.033,0.000,0,-0.013,0.538,2.675,0.728
5849.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5850.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
5851.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
5852.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
5853.000,0,1,0.000,0.000,0.007,0.002,0,1.228,0.698,16.638,0.943
5854.000,0,0,0.000,0.000,0.320,0.000,0,-4.183,0.000,0.000,0.000
5855.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5856.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5857.000,0,0,0.000,0.000,0.036,0.002,0,-1.494,0.347,0.123,0.110
5858.000,0,0,0.000,0.000,0.338,0.000,0,-4.183,0.000,0.000,0.000
5859.000,1,0,0.000,0.000,0.030,0.000,0,-2.665,0.196,0.002,0.002
5860.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5861.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
5862.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5863.000,0,0,0.000,0.000,0.013,0.000,1,0.257,0.573,4.156,0.806
5864.000,1,1,0.000,0.000,0.014,0.000,0,-0.498,0.475,1.125,0.529
5865.000,0,0,0.000,0.000,0.055,0.005,1,-1.360,0.364,0.173,0.148
5866.000,0,0,0.000,0.000,0.041,0.000,1,-1.008,0.410,0.395,0.283
5867.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5868.000,0,0,0.000,0.000,0.039,0.000,0,-1.734,0.316,0.064,0.060
5869.000,0,1,0.000,0.000,0.234,0.000,0,-4.183,0.000,0.000,0.000
5870.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
5871.000,0,0,0.000,0.000,4.011,3.854,0,20.478,3.181,694241.543,1.000
5872.000,0,0,0.000,0.000,0.205,0.000,1,-4.183,0.000,0.000,0.000
5873.000,0,0,0.000,0.000,0.000,0.000,1,0.818,0.645,9.566,0.905
5874.000,0,0,0.000,0.000,0.088,0.085,0,0.488,0.603,5.932,0.856
5875.000,0,0,0.140,0.000,0.237,0.025,0,-4.183,0.000,0.000,0.000
5876.000,0,0,0.000,0.000,1.882,0.000,0,-4.183,0.000,0.000,0.000
